"","id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","sqft_living15","sqft_lot15","split"
"1627",1627,1250000,4,2.25,3300,15375,1.5,0,3,3,8,2820,480,1933,1984,3250,15375,"test"
"1628",1628,265000,2,2,1650,8975,1,0,0,5,6,1650,0,1942,0,1260,8668,"test"
"1629",1629,499000,2,1,1450,3090,2,0,0,3,7,1450,0,1919,1987,1450,4635,"test"
"1630",1630,350000,3,1,1540,9800,1,0,0,4,7,1540,0,1950,0,1560,9450,"test"
"1631",1631,299000,4,2.5,2350,6958,2,0,0,3,9,2350,0,1998,0,2480,6395,"test"
"1632",1632,357186,2,1.75,1210,1040,2,0,0,3,8,1210,0,2014,0,1210,1090,"test"
"1633",1633,1505000,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,3836,20953,"test"
"1634",1634,1000000,5,2.75,1510,5700,2,0,1,4,7,1510,0,1946,0,2190,5700,"test"
"1635",1635,1538000,3,2.25,2880,7599,1,0,2,3,9,1710,1170,1958,2002,2920,12401,"test"
"1636",1636,405000,3,2.5,1500,9636,2,0,0,3,7,1500,0,1994,0,1700,9656,"test"
"1637",1637,473000,3,3,1380,1081,3,0,0,3,8,1380,0,2005,0,1390,1140,"test"
"1638",1638,276693,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,1190,8875,"test"
"1639",1639,1300000,6,3.5,6563,32670,2,0,0,3,10,5153,1410,2002,0,2610,22651,"test"
"1640",1640,1084500,4,2.75,2640,5000,2,0,0,3,9,1840,800,1943,2004,2010,5000,"test"
"1641",1641,420000,4,2.75,2400,20000,1,0,0,3,8,1170,1230,1961,2015,1690,20000,"test"
"1642",1642,475000,5,2,2050,10200,1,0,0,3,6,1430,620,1956,0,1940,8625,"test"
"1643",1643,399500,3,1.75,2420,12676,2,0,0,3,7,2420,0,1911,1986,1210,6769,"test"
"1644",1644,487275,4,2.5,2400,3986,2,0,0,3,8,2400,0,1999,0,2070,3986,"test"
"1645",1645,625000,3,1.75,2700,18893,1,0,0,4,7,2110,590,1948,1983,2260,17494,"test"
"1646",1646,256000,3,2.5,1570,5113,1,0,0,3,7,1090,480,1996,0,1570,5150,"test"
"1647",1647,446000,4,2,2280,43692,1,0,0,3,7,1140,1140,1957,1984,2580,37938,"test"
"1648",1648,645000,3,1.75,2340,6750,1.5,0,0,5,7,1620,720,1914,0,1410,3388,"test"
"1649",1649,334950,3,2.5,1620,2930,2,0,0,3,8,1620,0,2002,0,1900,2943,"test"
"1650",1650,354000,4,2.5,2580,5476,2,0,0,3,8,2580,0,2005,0,2900,5476,"test"
"1651",1651,186000,3,2,1340,4320,1,0,0,3,5,920,420,1912,1993,980,6480,"test"
"1652",1652,620000,5,3,2540,11422,1,0,0,3,8,1270,1270,1962,2014,2090,10741,"test"
"1653",1653,405000,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1953,0,1550,7271,"test"
"1654",1654,967000,4,3.25,1860,4356,2,0,0,3,9,1860,0,1917,2005,1860,4356,"test"
"1655",1655,400000,4,1.75,1810,9750,2,0,0,4,7,1810,0,1977,0,1570,10000,"test"
"1656",1656,325000,3,2.5,2070,8337,2,0,0,3,8,2070,0,1997,0,2030,7248,"test"
"1657",1657,570000,4,1.75,1860,7700,1,0,0,4,8,1860,0,1964,0,1860,7700,"test"
"1658",1658,397950,4,1.75,2120,7620,2,0,0,3,8,2120,0,1971,2002,1820,7620,"test"
"1659",1659,659950,4,2.75,3510,9400,2,0,0,3,9,3510,0,2014,0,3550,9429,"test"
"1660",1660,424900,4,2.75,2950,49658,1,0,0,4,8,2950,0,1960,1998,1720,54672,"test"
"1661",1661,627000,3,2,2310,10525,2,0,0,5,7,2310,0,1965,0,1430,10523,"test"
"1662",1662,1000000,5,4.5,2120,8944,2,1,4,5,8,2120,0,1939,1963,2870,8944,"test"
"1663",1663,1135000,4,2.75,3370,8103,1,0,3,3,9,1970,1400,1970,2014,2120,6360,"test"
"1664",1664,344000,5,2,2130,8412,1,0,0,3,7,1440,690,1946,2000,2310,7474,"test"
"1665",1665,336500,3,1,1480,7284,1,0,0,3,7,970,510,1963,0,2020,7920,"test"
"1666",1666,315000,3,1.75,1170,4000,1,0,0,3,6,720,450,1943,2013,1130,4000,"test"
"1667",1667,139000,4,1.5,1410,10648,1,0,0,4,7,1410,0,1966,0,1410,10522,"test"
"1668",1668,995000,3,4.5,4380,47044,2,1,3,3,9,3720,660,1968,1990,2460,18512,"test"
"1669",1669,1240000,4,3.5,3820,13224,2,0,0,3,10,3280,540,1990,0,3340,9700,"test"
"1670",1670,488000,2,1.5,1000,5125,1,0,0,3,7,1000,0,1942,1968,1090,5100,"test"
"1671",1671,225000,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,830,6120,"test"
"1672",1672,1749000,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,2920,16544,"test"
"1673",1673,355000,3,1.75,1870,8250,2,0,0,3,7,1870,0,1956,1979,1350,8714,"test"
"1674",1674,263000,3,1.75,1580,9187,1,0,0,3,8,1180,400,1993,0,1620,6397,"test"
"1675",1675,825000,4,2.5,2810,9800,1,0,0,4,8,1710,1100,1973,0,2800,9800,"test"
"1676",1676,800000,4,2,2450,4400,1,0,0,3,7,1450,1000,1913,1980,1890,1386,"test"
"1677",1677,339900,4,2.5,2340,9748,1,0,1,3,8,1610,730,1981,0,2070,8241,"test"
"1678",1678,270000,4,2.75,2440,7150,1,0,0,3,7,1200,1240,1963,1985,1790,7150,"test"
"1679",1679,1387800,3,3,2480,5500,2,0,3,3,10,1730,750,1950,2005,2950,5670,"test"
"1680",1680,549995,4,3.5,2660,5690,2,0,0,3,8,1920,740,2014,0,2970,5690,"test"
"1681",1681,310000,2,1,770,8149,1,0,0,4,6,770,0,1948,0,820,8149,"test"
"1682",1682,134000,2,1.5,980,5000,2,0,0,3,7,980,0,1922,2003,1040,5000,"test"
"1683",1683,530000,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,2520,21689,"test"
"1684",1684,675000,4,2.25,2760,12100,2,0,0,4,9,2760,0,1976,0,2850,12410,"test"
"1685",1685,957000,4,3,2370,3836,2,0,0,3,9,1750,620,1969,2008,1690,4698,"test"
"1686",1686,1550000,3,4,5120,4600,3,0,2,3,11,4490,630,2008,0,2510,5918,"test"
"1687",1687,447000,3,2.5,1650,3076,2,0,0,3,7,1650,0,2003,0,1560,3064,"test"
"1688",1688,239000,4,2,1980,10585,1.5,0,0,2,6,1980,0,1924,0,1360,7810,"test"
"1689",1689,230000,6,1.5,2140,36509,1.5,0,0,4,8,2140,0,1903,1979,1710,12000,"test"
"1690",1690,571000,3,2.5,2140,2867,2,0,0,3,8,1960,180,2005,0,2280,2836,"test"
"1691",1691,485000,3,2,1590,11222,1,0,0,4,7,1590,0,1948,0,2160,16300,"test"
"1692",1692,255000,2,1.5,920,1598,2,0,0,3,7,920,0,1995,0,1110,1598,"test"
"1693",1693,830000,5,3,2920,2808,2,0,0,3,8,2140,780,1960,1992,1620,1544,"test"
"1694",1694,477500,2,2,2090,6000,2,0,1,3,7,2090,0,1918,1985,1600,5400,"test"
"1695",1695,458500,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,1280,3150,"test"
"1696",1696,578500,3,1,1490,5700,1.5,0,0,3,7,1490,0,1916,0,2290,5700,"test"
"1697",1697,277000,3,1,1140,8144,1,0,0,3,7,1140,0,1956,0,1150,8144,"test"
"1698",1698,657100,4,1,1390,4240,1,0,0,3,7,1050,340,1924,0,1810,4240,"test"
"1699",1699,1011000,3,2.5,1920,4480,2,0,1,3,9,1920,0,1949,1997,1790,4500,"test"
"1700",1700,350000,2,1,800,5040,1,0,0,3,6,800,0,1960,0,1020,5040,"test"
"1701",1701,402500,3,3.25,2780,4002,2,0,0,3,8,2780,0,2009,0,1890,4090,"test"
"1702",1702,288000,3,2.5,1370,9253,1,0,0,3,7,1090,280,1994,0,1470,9253,"test"
"1703",1703,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,1590,2577,"test"
"1704",1704,255000,2,1,1610,19965,1,0,0,3,7,1610,0,1952,0,2100,28400,"test"
"1705",1705,247000,3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,1160,7198,"test"
"1706",1706,635500,3,2,1660,3600,1,0,0,3,7,1000,660,1939,2006,1700,4356,"test"
"1707",1707,680000,3,2.5,1610,8064,1,0,2,4,7,1160,450,1981,0,2260,8328,"test"
"1708",1708,434900,3,2,1520,5040,2,0,0,3,7,1520,0,1977,2006,1860,8710,"test"
"1709",1709,1910000,4,3,4460,6833,2,0,0,3,10,3140,1320,1955,2007,3130,7450,"test"
"1710",1710,512500,3,3,2260,2400,2,0,0,3,7,2260,0,1909,1972,1320,2790,"test"
"1711",1711,620000,4,2,1770,7700,1.5,0,0,4,7,1770,0,1962,0,1710,7700,"test"
"1712",1712,402000,3,2,1720,7704,1,0,0,4,7,1160,560,1969,0,1620,7600,"test"
"1713",1713,274000,2,2,1700,7992,1,0,0,4,7,950,750,1980,0,1700,8030,"test"
"1714",1714,501000,2,1.75,1810,7523,1,0,0,3,8,1170,640,1962,1980,2090,7523,"test"
"1715",1715,417000,2,1,920,6600,1,0,0,3,6,920,0,1919,2003,1510,5944,"test"
"1716",1716,424000,4,2,2100,4857,2,0,0,3,8,2100,0,1965,1984,1450,5965,"test"
"1717",1717,236000,3,1.75,1560,10919,1,0,0,3,7,1560,0,1975,0,1730,10919,"test"
"1718",1718,290000,3,2.5,2200,4240,2,0,0,3,7,2200,0,2003,0,2200,4311,"test"
"1719",1719,520000,4,3.5,2680,10000,2,0,0,3,8,2040,640,1942,2014,1530,8000,"test"
"1720",1720,2225000,3,3,3450,16740,1,0,4,4,9,1960,1490,1949,1993,3220,12528,"test"
"1721",1721,685000,3,1.75,1940,7313,1,0,1,4,8,1440,500,1960,0,2160,7200,"test"
"1722",1722,595000,4,1.75,1880,4080,1,0,0,3,7,940,940,1924,0,1410,4080,"test"
"1723",1723,1311000,4,3.75,3490,5625,2,0,0,3,9,2610,880,2014,0,1940,5000,"test"
"1724",1724,203000,3,1,1150,7156,1,0,0,4,6,1150,0,1953,0,1210,7156,"test"
"1725",1725,249900,3,1.75,1380,14000,1,0,0,4,5,1380,0,1939,1957,1490,18503,"test"
"1726",1726,337000,3,2.5,1470,3976,2,0,0,3,7,1470,0,1999,0,1490,4400,"test"
"1727",1727,780000,4,2.75,3640,231739,1.5,0,0,3,10,3640,0,1999,0,2670,91040,"test"
"1728",1728,731000,4,2.5,3070,5936,2,0,0,3,9,3070,0,2005,0,3160,5936,"test"
"1729",1729,1270000,5,3,3950,9520,1,0,0,3,9,2250,1700,1953,2002,1890,9520,"test"
"1730",1730,190000,2,1,630,6000,1,0,0,3,6,630,0,1943,2005,1470,6840,"test"
"1731",1731,325000,3,1,1300,9300,1,0,0,4,7,1300,0,1977,0,1300,10064,"test"
"1732",1732,925000,4,2.5,2670,5100,2,0,0,3,8,1940,730,1929,2010,1470,4080,"test"
"1733",1733,3300000,3,3.25,4220,41300,1,1,4,4,11,2460,1760,1958,1987,3810,30401,"test"
"1734",1734,926300,3,1.5,1660,4800,2,0,0,3,8,1660,0,1907,0,1690,4000,"test"
"1735",1735,595000,3,1.75,2220,22081,1.5,0,0,4,7,2220,0,1922,0,2010,12360,"test"
"1736",1736,749700,3,1.75,2280,77972,1,0,0,3,8,1460,820,1977,0,2460,14430,"test"
"1737",1737,374000,3,2.5,1850,17808,1,0,0,4,8,1210,640,1982,0,2260,16754,"test"
"1738",1738,350000,2,1,1070,2880,1,0,0,3,7,1070,0,1902,0,2030,2880,"test"
"1739",1739,409500,4,2.75,2140,13000,1,0,0,3,7,1320,820,1968,0,2360,11000,"test"
"1740",1740,1280000,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,2790,5308,"test"
"1741",1741,238000,2,1,1088,8453,1,0,0,3,6,1088,0,1952,2009,1088,8016,"test"
"1742",1742,498000,3,2.5,1620,2640,2,0,0,4,7,1620,0,1900,1993,1370,3840,"test"
"1743",1743,762400,3,1.75,2430,14607,1,0,1,3,8,1230,1200,1949,1970,2750,17425,"test"
"1744",1744,350000,3,2.75,3070,5280,2,0,1,3,7,2360,710,1950,1986,2570,18983,"test"
"1745",1745,292500,4,2.5,1860,8709,2,0,0,3,8,1860,0,1994,0,1990,6825,"test"
"1746",1746,515000,5,1.75,1880,48787,2,0,0,3,6,1880,0,1922,0,1690,8401,"test"
"1747",1747,495000,4,2,1720,5413,2,0,0,3,7,1470,250,1938,1980,1510,5413,"test"
"1748",1748,350000,3,1.75,1010,8580,1,0,0,3,7,1010,0,1961,0,1500,8580,"test"
"1749",1749,479000,3,2.5,1710,8998,2,0,0,3,8,1710,0,1982,0,1710,9859,"test"
"1750",1750,399950,3,2.5,1400,4400,1,0,0,3,7,1400,0,1930,2014,1060,4400,"test"
"1751",1751,554820,4,2,3510,12905,1,0,2,3,8,2210,1300,1965,1982,2530,16143,"test"
"1752",1752,635000,4,2.5,3080,35430,2,0,0,3,9,3080,0,1997,0,2640,28972,"test"
"1753",1753,900000,3,1,1330,77972,1,0,0,3,7,1330,0,1928,1954,1340,17689,"test"
"1754",1754,475000,5,3.5,2780,3583,2,0,0,3,8,2180,600,2005,0,2640,3850,"test"
"1755",1755,494000,3,3.5,1570,1486,2.5,0,0,3,8,1330,240,2000,0,1610,1486,"test"
"1756",1756,343000,5,3.5,2473,9282,2,0,1,5,7,2473,0,1963,0,2040,10920,"test"
"1757",1757,925000,4,2.75,3010,3400,2,0,2,3,9,2240,770,1923,2009,1940,5080,"test"
"1758",1758,750000,3,2.5,2620,43832,2,0,0,3,8,2620,0,2013,0,2620,120686,"test"
"1759",1759,270000,4,2.5,1920,8497,2,0,0,3,8,1920,0,1998,0,1940,8436,"test"
"1760",1760,569950,4,3.5,2700,443440,1.5,0,0,3,8,2700,0,1948,1997,3210,298182,"test"
"1761",1761,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,0,1998,2007,1670,7140,"test"
"1762",1762,580000,3,2.5,3200,18750,1,0,0,2,9,2660,540,1967,1996,3200,22475,"test"
"1763",1763,349950,5,2,1880,4179,1,0,0,3,7,940,940,1952,2000,1350,5150,"test"
"1764",1764,610000,4,2.25,1660,7350,1,0,0,3,8,1660,0,1965,2014,1790,7455,"test"
"1765",1765,443000,3,1.75,1640,4579,1,0,0,4,6,1640,0,1916,0,1580,5040,"test"
"1766",1766,375000,3,2.5,1670,7740,1,0,0,3,7,1130,540,1974,0,1220,7740,"test"
"1767",1767,335000,3,2,1210,9926,1,0,0,4,7,1210,0,1954,2015,1690,9737,"test"
"1768",1768,380000,2,2.5,1860,3504,2,0,0,3,7,1860,0,2000,0,1860,4246,"test"
"1769",1769,1800000,4,3.5,4460,16953,1,0,0,3,9,2550,1910,1962,1994,1980,13370,"test"
"1770",1770,830000,5,3,3040,9601,1,0,0,5,9,1970,1070,1968,0,3180,12390,"test"
"1771",1771,1206500,3,2.75,3150,5520,1.5,0,0,4,8,2130,1020,1925,0,3160,6200,"test"
"1772",1772,425000,3,1,1320,7076,1,0,0,4,7,1320,0,1959,0,1510,9000,"test"
"1773",1773,399888,4,1,2370,30200,1.5,0,0,4,7,1570,800,1948,0,1640,9719,"test"
"1774",1774,540000,5,3,3610,9775,2,0,0,3,8,3610,0,2003,0,2800,8582,"test"
"1775",1775,550000,2,1,980,3080,1.5,0,0,3,7,980,0,1910,1946,1450,3333,"test"
"1776",1776,1200000,5,4,2710,2800,3,0,0,3,10,2380,330,1974,2008,1530,3600,"test"
"1777",1777,525000,3,1.5,1540,4773,2,0,0,3,8,1540,0,1941,2009,1540,5750,"test"
"1778",1778,2367000,3,2.25,3530,17450,1,1,3,3,9,1840,1690,1930,1993,3530,17310,"test"
"1779",1779,274800,3,1.75,1410,1988,2,0,0,3,8,1410,0,2014,0,1410,1899,"test"
"1780",1780,1245000,3,3,4610,8400,2,0,2,3,8,2790,1820,1947,1999,2160,5000,"test"
"1781",1781,170000,3,1.5,1370,10176,1,0,0,3,6,1370,0,1947,0,1650,10176,"test"
"1782",1782,565000,4,2,2040,8281,2,0,1,3,7,2040,0,1961,0,2560,8281,"test"
"1783",1783,387500,6,2,2400,7684,1,0,0,3,6,1200,1200,1932,2005,1290,9800,"test"
"1784",1784,499500,3,2.5,2970,21907,2,0,0,3,9,2970,0,1998,2006,2040,27917,"test"
"1785",1785,357000,3,1,1370,6450,1,0,0,3,7,1370,0,1948,0,1550,6898,"test"
"1786",1786,625000,5,2.5,2700,21208,1,0,0,4,8,1950,750,1955,0,2550,20409,"test"
"1787",1787,199990,3,1,840,5200,1,0,0,3,6,840,0,1969,2014,870,5200,"test"
"1788",1788,360000,4,2.5,2050,9143,2,0,0,3,8,2050,0,1992,0,1510,9484,"test"
"1789",1789,337000,3,1.75,1440,11364,1,0,0,3,7,1440,0,1985,0,1950,9390,"test"
"1790",1790,280000,3,2.5,1270,9675,2,0,0,3,8,1270,0,1993,0,1270,11700,"test"
"1791",1791,970000,5,3.5,3400,9804,2,0,0,3,9,2550,850,2008,0,2380,7440,"test"
"1792",1792,1234000,4,3,2660,4600,1.5,0,0,3,8,1820,840,1906,2002,2350,4600,"test"
"1793",1793,3710000,4,3.5,5550,28078,2,0,2,4,12,3350,2200,2000,0,2980,19602,"test"
"1794",1794,733000,4,3.5,3080,5974,2,0,0,3,9,3080,0,2003,0,2950,5425,"test"
"1795",1795,1400000,5,3.25,4300,9270,2,0,3,3,10,2910,1390,1957,2009,2780,6610,"test"
"1796",1796,1350000,4,3.5,3600,5217,2,0,0,3,9,2720,880,1947,2014,2270,5217,"test"
"1797",1797,335000,2,1.75,1660,11437,2,0,0,3,7,1660,0,1958,1992,1290,7860,"test"
"1798",1798,571500,4,1.75,1920,7455,1,0,0,4,7,960,960,1939,1964,1920,7455,"test"
"1799",1799,440000,2,1.5,1120,1024,2,0,0,3,8,1120,0,1970,1998,1120,1549,"test"
"1800",1800,412000,2,1.5,1240,3873,1,0,0,4,6,860,380,1909,0,1240,4336,"test"
"1801",1801,279000,2,1,1020,47044,1,0,0,5,7,1020,0,1904,1958,1930,12139,"test"
"1802",1802,355000,3,2.5,1810,3192,1,0,0,3,7,1070,740,2001,0,1740,3720,"test"
"1803",1803,465000,3,1.75,1410,6886,1,0,0,3,7,1410,0,1924,2013,1410,6561,"test"
"1804",1804,390000,3,2.5,2770,8820,1,0,0,3,7,1900,870,1980,2004,1850,10920,"test"
"1805",1805,567000,3,1.75,1630,4275,1.5,0,3,3,7,1630,0,1908,0,1800,4275,"test"
"1806",1806,439000,4,2.25,2060,10070,2,0,0,3,7,2060,0,1975,0,2060,8155,"test"
"1807",1807,855000,4,3,2550,5300,2,0,0,3,8,1720,830,1908,2013,1590,4505,"test"
"1808",1808,360000,2,1,2320,11250,2,0,0,4,6,2320,0,1942,0,1620,11250,"test"
"1809",1809,1100000,4,3.5,2210,7597,1,0,0,4,9,1550,660,1977,2006,2370,8811,"test"
"1810",1810,560000,4,1.75,2120,6250,1,0,0,5,7,1060,1060,1917,0,1410,6250,"test"
"1811",1811,244000,2,1,960,8450,1,0,0,5,6,960,0,1950,0,1090,8450,"test"
"1812",1812,406000,3,1.5,1370,7853,1,0,0,4,7,1370,0,1962,0,1730,9465,"test"
"1813",1813,499000,3,2.25,3010,9600,2,0,0,3,8,2410,600,1978,0,2620,9660,"test"
"1814",1814,951000,5,3.25,3250,14342,2,0,4,4,8,3250,0,1968,0,2960,11044,"test"
"1815",1815,747000,3,1.5,1710,5120,2,0,0,4,7,1710,0,1920,0,1530,5170,"test"
"1816",1816,242500,3,1,1020,5870,1,0,0,3,6,1020,0,1941,0,1160,6901,"test"
"1817",1817,1160000,4,2.5,2790,5450,2,0,0,3,10,1930,860,1925,2000,2320,5450,"test"
"1818",1818,300000,4,2.5,2450,8932,2,0,0,3,8,2450,0,1990,0,2410,8775,"test"
"1819",1819,772650,4,2.5,2660,10800,1,0,0,3,7,2660,0,1955,2014,2640,10800,"test"
"1820",1820,692500,3,2.25,3420,9900,1,0,0,3,9,1710,1710,1963,2004,2290,10700,"test"
"1821",1821,257000,3,1.75,1397,18000,1,0,0,3,7,1397,0,1965,2014,1950,31294,"test"
"1822",1822,525000,3,1,1240,4800,1,0,0,3,7,800,440,1951,0,1440,4800,"test"
"1823",1823,875000,4,2.5,3470,32109,2,0,0,3,10,3470,0,1995,0,3800,35181,"test"
"1824",1824,644000,4,2.5,3310,4839,2,0,0,3,9,3310,0,2007,0,3240,5280,"test"
"1825",1825,400000,4,1.5,1390,7200,1,0,0,3,7,1140,250,1965,0,1630,7702,"test"
"1826",1826,284000,3,2.5,1880,6008,2,0,0,3,7,1880,0,2009,0,2180,5185,"test"
"1827",1827,849000,5,3.25,2450,6534,2,0,0,3,8,1770,680,1951,2014,1620,6534,"test"
"1828",1828,980000,3,2.25,2390,4590,2,0,0,3,8,2090,300,1941,1998,2280,5179,"test"
"1829",1829,545000,4,2.25,2030,11585,1,0,0,4,7,1590,440,1967,0,1960,8977,"test"
"1830",1830,1315000,4,3,2860,10292,1,0,0,4,8,2860,0,1953,1999,1840,10273,"test"
"1831",1831,225000,2,1,1396,111949,1,0,0,3,7,1396,0,1940,1997,2020,111949,"test"
"1832",1832,1080000,3,3,4910,43560,2,0,0,4,10,4000,910,1989,0,3540,12288,"test"
"1833",1833,551870,3,2.5,2507,18400,2,0,0,3,8,2507,0,2006,0,1520,14709,"test"
"1834",1834,323500,3,3,2240,11536,2,0,0,3,7,2240,0,1943,2005,1650,8760,"test"
"1835",1835,500000,4,1,1440,7100,1.5,0,0,3,7,1440,0,1906,0,1490,5000,"test"
"1836",1836,315000,4,2.25,1880,9163,2,0,0,3,8,1880,0,1981,0,1900,7980,"test"
"1837",1837,685000,4,2.25,3133,16197,2,0,0,3,9,2533,600,1965,2010,3090,15588,"test"
"1838",1838,400000,3,1.5,1510,7642,1,0,0,3,7,1510,0,1959,0,2180,8357,"test"
"1839",1839,805000,4,2,1890,4500,1.5,0,0,3,7,1490,400,1907,1993,1640,4010,"test"
"1840",1840,305000,4,2.25,1763,3717,2,0,0,3,8,1763,0,2012,0,1763,3666,"test"
"1841",1841,475000,3,1.75,1850,26445,1,0,0,4,7,1850,0,1962,1977,2110,23280,"test"
"1842",1842,305000,2,2.25,1000,905,3,0,0,3,8,1000,0,2006,0,980,1023,"test"
"1843",1843,1350000,4,3.75,4100,61419,2,0,0,3,9,4100,0,2014,0,2010,32362,"test"
"1844",1844,660000,3,1,1210,9622,1,0,1,3,8,1210,0,1955,2009,1580,9714,"test"
"1845",1845,717000,3,1,1150,5000,1,0,0,3,8,1150,0,1959,2015,1160,5000,"test"
"1846",1846,1379900,3,3.25,3786,38038,1,1,4,3,9,1934,1852,1978,2006,2850,33361,"test"
"1847",1847,875000,6,3.5,4430,11453,2,0,0,3,9,3000,1430,2001,0,2730,5661,"test"
"1848",1848,1928000,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,3420,16351,"test"
"1849",1849,819000,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,1540,6000,"test"
"1850",1850,1505000,4,3.5,3480,7232,2,0,0,3,9,2580,900,1926,2010,2380,5642,"test"
"1851",1851,380000,4,2.5,2000,6921,2,0,0,3,8,2000,0,2003,0,2430,6339,"test"
"1852",1852,620000,4,2.5,2680,9185,2,0,0,3,9,2680,0,1989,0,2810,8505,"test"
"1853",1853,475000,3,1.75,2020,8970,1,0,0,4,7,1180,840,1981,0,2140,8008,"test"
"1854",1854,570000,2,2,1140,690,2,0,0,3,8,760,380,2014,0,1480,1171,"test"
"1855",1855,330000,4,2,1590,9100,1,0,0,3,7,1040,550,1967,2014,1670,9100,"test"
"1856",1856,1490000,5,3.5,3620,7821,2,0,2,3,10,2790,830,1958,2010,2690,9757,"test"
"1857",1857,900000,6,2.75,2300,24773,1.5,0,0,4,9,2300,0,1950,1985,2720,11740,"test"
"1858",1858,280000,2,1,960,4920,1,0,0,3,6,960,0,1942,0,1010,5040,"test"
"1859",1859,830000,5,3.5,3490,21780,2,0,0,3,8,3490,0,1996,0,3070,7829,"test"
"1860",1860,665000,3,2,1740,41275,1,0,0,3,8,1740,0,1974,1989,2630,41275,"test"
"1861",1861,235000,3,1,1310,15022,1,0,0,3,7,1310,0,1934,1984,1530,13154,"test"
"1862",1862,1399000,3,2.5,2560,3600,2,0,0,3,9,2110,450,1967,2003,2690,4800,"test"
"1863",1863,308900,3,2.5,2250,7294,2,0,0,3,8,2250,0,1994,0,2140,7363,"test"
"1864",1864,250000,3,2.25,1640,4420,2,0,0,4,7,1640,0,1918,1983,1230,6632,"test"
"1865",1865,539500,4,2.25,2280,8550,1,0,0,3,8,1660,620,1977,0,2590,9500,"test"
"1866",1866,235000,3,2.25,1670,7606,2,0,0,3,7,1670,0,1990,0,1670,7433,"test"
"1867",1867,380000,4,2.5,1984,32400,1,0,0,3,8,1564,420,1962,0,1390,9152,"test"
"1868",1868,1230000,3,1.75,2200,14630,1.5,0,1,3,8,2200,0,1948,2003,2850,15803,"test"
"1869",1869,290000,3,1.5,1040,9997,1,0,0,4,7,1040,0,1955,0,1040,8699,"test"
"1870",1870,1205000,5,3.5,3220,8000,2,0,0,3,9,2900,320,2008,0,2100,9680,"test"
"1871",1871,397500,3,1,1480,5100,1.5,0,0,3,7,1480,0,1938,1959,1300,5100,"test"
"1872",1872,437500,3,1,1630,16393,1,0,0,3,7,1630,0,1969,0,1880,23497,"test"
"1873",1873,246500,3,1.5,1170,11530,1,0,0,3,7,1170,0,1960,0,1550,8605,"test"
"1874",1874,399000,3,1,1340,7191,1,0,0,3,7,1340,0,1974,0,1340,7215,"test"
"1875",1875,2500000,4,4.5,4300,19844,2,0,0,3,11,4300,0,1985,1999,3070,19845,"test"
"1876",1876,737500,3,1.75,2320,10900,2,0,0,3,7,2320,0,1935,1974,1610,5800,"test"
"1877",1877,450000,2,2,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,1390,4000,"test"
"1878",1878,876650,3,3.25,2170,12508,1.5,0,0,5,9,1650,520,1928,1970,2720,21070,"test"
"1879",1879,345000,4,1,1980,7991,1.5,0,0,3,7,1980,0,1962,0,1730,7700,"test"
"1880",1880,305000,3,1.5,1480,9086,1,0,0,3,7,1480,0,1962,0,1540,9750,"test"
"1881",1881,755000,4,2.75,2880,4000,1.5,0,0,3,9,2100,780,1912,2000,2110,4000,"test"
"1882",1882,802500,4,2.25,1950,7000,1,0,1,3,8,1450,500,1957,0,1840,6440,"test"
"1883",1883,285000,3,1,950,10723,1,0,0,4,6,950,0,1959,0,1520,10723,"test"
"1884",1884,570000,4,2.75,3140,10918,1,0,0,3,8,1900,1240,1968,1986,3170,10918,"test"
"1885",1885,499950,3,2,1360,2500,1,0,0,3,7,730,630,1986,0,1630,5000,"test"
"1886",1886,470000,3,1.5,1510,8000,1,0,0,4,7,1510,0,1956,0,1430,8000,"test"
"1887",1887,721000,2,1.5,1790,4250,1,0,0,3,7,920,870,1915,2014,1910,4250,"test"
"1888",1888,230000,3,1,1300,14000,1,0,0,4,7,1300,0,1958,0,1390,8750,"test"
"1889",1889,650000,3,2.5,2180,37042,2,0,0,3,9,2180,0,1998,0,2880,32688,"test"
"1890",1890,700000,3,3.5,3030,11550,2,0,2,3,8,3030,0,1971,2011,2340,10560,"test"
"1891",1891,300000,3,2.5,1320,2614,2,0,0,3,7,1320,0,2005,0,1320,2533,"test"
"1892",1892,460000,3,1.75,1400,2003,1,0,0,4,8,700,700,1908,2006,1370,1281,"test"
